miRNA	MIMATid	Gene	EntrezID	RefseqID	miRWalk	miRanda	miRDB	RNA22	Targetscan	SUM
hsa-miR-769-3p	MIMAT0003887	SEC13	6396	XM_005265377	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SEC13	6396	NM_183352	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SEC13	6396	NM_001136232	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SEC13	6396	NM_030673	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SEC13	6396	NM_001136026	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SEC13	6396	XM_005265379	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SHMT2	6472	NM_001166357	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ST3GAL4	6484	XM_005271649	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ST3GAL4	6484	XM_005271650	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ST3GAL4	6484	NM_001254758	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ST3GAL4	6484	XM_005271651	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ST3GAL4	6484	XM_005271648	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ST3GAL4	6484	NM_001254757	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ST3GAL4	6484	NM_001254759	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ST3GAL3	6487	NM_174963	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SLC6A9	6536	NM_201649	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SLC20A1	6574	NM_005415	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SLC22A4	6583	NM_003059	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SMARCB1	6598	NM_003073	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SMO	6608	NM_005631	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SON	6651	NM_138927	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SP2	6668	XM_005257611	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TROVE2	6738	NM_004600	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	CDKL5	6792	XM_005274584	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	CDKL5	6792	XM_005274585	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	SYN1	6853	NM_133499	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TBX2	6909	NM_005994	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TCF7L2	6934	XM_005270071	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TCF7L2	6934	XM_005270072	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TFAP4	7023	NM_003223	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TH	7054	NM_199292	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	NR2E1	7101	NM_003269	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TPM2	7169	XM_005251566	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TPM2	7169	XM_005251572	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TPM2	7169	XM_005251567	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TPM2	7169	XM_005251571	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TRIO	7204	NM_007118	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TSSC1	7260	XM_005264706	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TWIST1	7291	XM_005249835	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_021988	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_001257396	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_001257395	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_001032288	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_022442	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_001257397	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_001257399	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_001257398	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_001257393	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_001257394	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBE2V1	7335	NM_199144	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	UBTF	7343	NM_014233	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	VAV1	7409	NM_005428	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	VDAC1	7416	XM_005272075	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	VDAC3	7419	NM_001135694	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	VEGFA	7422	NM_001025366	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	VEGFA	7422	NM_001171623	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	XBP1	7494	NM_005080	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	XPNPEP1	7511	XM_005270145	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	XPNPEP1	7511	XM_005270144	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	XPNPEP1	7511	NM_001167604	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ZFY	7544	XM_005262570	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	NELFE	7936	NM_002904	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	NUP214	8021	NM_005085	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FXR1	8087	NM_001013439	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	FXR1	8087	NM_001013438	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	FXR1	8087	NM_005087	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	CLPP	8192	NM_006012	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HIST1H2AC	8334	XM_005249437	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RECK	8434	XM_005251613	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DOC2A	8448	NM_003586	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RANBP3	8498	NM_007322	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PPFIA1	8500	NM_003626	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	NDST2	8509	NM_003635	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DGKZ	8525	XM_005253179	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PIAS1	8554	XM_005254734	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	PIAS1	8554	XM_005254735	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	PRPF18	8559	NM_003675	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MADD	8567	XM_005253198	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DCHS1	8642	XM_005253207	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MBTPS1	8720	NM_003791	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MTMR1	8776	XM_005274765	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MTMR1	8776	XM_005278205	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KAT2B	8850	NM_003884	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CDC16	8881	NM_001078645	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RPS6KA4	8986	NM_003942	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ATP6V0D1	9114	XM_005256231	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DYRK1B	9149	XM_005259395	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	AP4M1	9179	NM_004722	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ZW10	9183	NM_004724	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	REPS2	9185	NM_001080975	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KCNAB3	9196	XM_005256849	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DLG5	9231	NM_004747	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	NOG	9241	NM_005450	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DHRS3	9249	NM_004753	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KLF4	9314	NM_004235	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KLF4	9314	XM_005252305	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ITGBL1	9358	XM_005254100	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	ITGBL1	9358	NM_001271754	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	PPT2	9374	NM_005155	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GRHPR	9380	NM_012203	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	OTOF	9381	NM_194248	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SNRNP40	9410	XM_005271348	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CDYL	9425	NM_004824	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ECEL1	9427	NM_004826	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MED23	9439	XM_005267223	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HAND2	9464	NM_021973	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CABP1	9478	XM_005253994	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	POLR1C	9533	NM_203290	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	IGDCC3	9543	NM_004884	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	WTAP	9589	NM_004906	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PITPNM1	9600	NM_004910	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PDE4DIP	9659	XM_005277442	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TTI1	9675	NM_014657	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PPIP5K1	9677	XM_005254801	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ZFYVE16	9765	NM_001105251	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ZFYVE16	9765	XM_005248634	0	0	0	0	1	1
hsa-miR-769-3p	MIMAT0003887	ZFYVE16	9765	XM_005248632	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ZFYVE16	9765	NM_014733	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KIAA0195	9772	XM_005257868	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KIAA0195	9772	XM_005257866	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KIAA0195	9772	XM_005257867	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KIAA0195	9772	XM_005257865	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KIAA0195	9772	XM_005257864	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	KIAA0195	9772	XM_005257863	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ARHGEF17	9828	NM_014786	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	UBAP2L	9898	XM_005245661	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MRC2	9902	NM_006039	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	WDR1	9948	NM_017491	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CCS	9973	NM_005125	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HDAC5	10014	XM_005256904	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	AP1M2	10053	NM_005498	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ABCC5	10057	XM_005247059	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	USH1C	10083	NM_153676	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TSPAN5	10098	NM_005723	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ARPC2	10109	NM_152862	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	NAMPT	10135	XM_005250101	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MBNL2	10150	XM_005254018	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CEBPZ	10153	NM_005760	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FARP1	10160	XM_005254024	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	FARP1	10160	NM_005766	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TNK2	10188	NM_005781	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SPRY1	10252	XM_005262686	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	IRX5	10265	NM_005853	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SPEG	10290	NM_005876	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	BCKDK	10295	NM_001122957	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MAEA	10296	XM_005272243	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	APBB3	10307	NM_006051	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TESK2	10420	XM_005270354	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SEC24B	10427	XM_005262688	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ZER1	10444	NM_006336	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CAP1	10487	XM_005270369	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	LRRC41	10489	NM_006369	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	LRRC41	10489	XM_005270376	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GLRX3	10539	NM_001199868	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MRPL28	10573	NM_006428	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TACC2	10579	XM_005269389	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	POMT1	10585	NM_001136113	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	IGF2BP2	10644	NM_006548	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MGEA5	10724	XM_005269453	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ME3	10873	NM_001161586	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RUNDC3A	10900	XM_005256963	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	AFG3L2	10939	NM_006796	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MAPRE2	10982	NM_001143827	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SLC27A4	10999	NM_005094	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	BVES	11149	NM_007073	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	BVES	11149	NM_147147	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SUPT16H	11198	NM_007192	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DDX19B	11269	NM_007242	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PNKP	11284	XM_005258474	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PNKP	11284	XM_005258475	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	VPS45	11311	NM_007259	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TWF2	11344	NM_007284	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RASA3	22821	XM_005266196	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TRAPPC8	22878	NM_014939	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RAB3GAP1	22930	NM_001172435	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ELL2	22936	XM_005271926	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SCMH1	22955	NM_001172218	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SNRNP200	23020	NM_014014	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MYO16	23026	NM_001198950	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SAMD4A	23034	XM_005267432	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TNIK	23043	NM_001161566	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TNIK	23043	NM_001161565	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TNIK	23043	NM_001161564	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TNIK	23043	NM_001161563	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TNIK	23043	NM_001161562	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TNIK	23043	NM_001161561	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	TNIK	23043	NM_001161560	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	PLXND1	23129	NM_015103	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CIC	23152	XM_005258673	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CIC	23152	XM_005258674	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FAM175B	23172	NM_032182	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PHLDB1	23187	XM_005271470	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PHLDB1	23187	XM_005277683	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PMPCA	23203	XM_005266059	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SOGA2	23255	XM_005258100	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	SIRT4	23409	XM_005253864	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KCNH3	23416	XM_005268752	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	BRD4	23476	NM_058243	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PES1	23481	NM_014303	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CCRN4L	25819	NM_012118	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PAMR1	25891	NM_015430	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	NELFB	25920	NM_015456	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ZNF385A	25946	NM_015481	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PNKD	25953	NM_022572	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	WSB1	26118	XM_005257962	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KIAA1279	26128	NM_015634	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TRPC4AP	26133	NM_015638	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TMEM251	26175	NM_001098621	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MYOF	26509	XM_005269693	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	LATS2	26524	XM_005266342	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TUBG2	27175	XM_005257222	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PRPF19	27339	NM_014502	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	UTP20	27340	NM_014503	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CDH20	28316	XM_005266682	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GIT1	28964	NM_001085454	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ANAPC2	29882	NM_013366	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	STRN4	29888	NM_001039877	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CERS2	29956	NM_181746	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DMGDH	29958	NM_013391	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	STRN3	29966	NM_001083893	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	FSCN3	29999	NM_020369	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	COPS7A	50813	NM_001164093	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ABHD17B	51104	NM_001025780	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DBR1	51163	NM_016216	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	LEF1	51176	NM_016269	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CRBN	51185	NM_016302	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	IPO11	51194	XM_005248527	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SLC22A17	51310	XM_005267747	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TEX264	51368	NM_001243725	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SNX7	51375	NM_015976	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	EIF3L	51386	NM_016091	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	IP6K2	51447	NM_001190316	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	YPEL5	51646	NM_016061	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	YPEL5	51646	NM_001127399	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	YPEL5	51646	NM_001127400	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	YPEL5	51646	XM_005264366	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	RSF1	51773	XM_005274051	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TUBA8	51807	NM_018943	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MYO3A	53904	NM_017433	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	DUOX1	53905	NM_017434	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CASZ1	54897	NM_001079843	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ULK4	54986	XM_005265261	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ANO10	55129	NM_001204831	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KLHL11	55175	NM_018143	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	RNF220	55182	XM_005270992	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	NADSYN1	55191	NM_018161	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	APPL2	55198	NM_001251905	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	BBS7	55212	NM_176824	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	H2AFY2	55506	NM_018649	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CHRNA9	55584	NM_017581	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	AMBRA1	55626	XM_005253010	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	VAC14	55697	XM_005256038	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ACSS2	55902	XM_005260455	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	APOM	55937	NM_019101	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MOSPD1	56180	XM_005262445	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MTFR1L	56181	NM_019557	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	LRRC8A	56262	XM_005252094	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PARD3	56288	NM_019619	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PARD3	56288	XM_005252536	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	MCCC1	56922	NM_020166	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PLEKHG5	57449	NM_198681	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	AMIGO1	57463	NM_020703	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SIPA1L2	57568	XM_005273211	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	PREX1	57580	NM_020820	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	WDR48	57599	XM_005265346	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	BRINP2	57795	XM_005245379	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GRHL3	57822	NM_198173	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	SMAP1	60682	NM_001281439	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GOLPH3	64083	NM_022130	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	XYLT2	64132	XM_005257572	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KIF9	64147	NM_001134878	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	KLC2	64837	NM_001134775	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	ISL2	64843	NM_145805	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	CASD1	64921	XM_005250542	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MRPS9	64965	NM_182640	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GDAP1L1	78997	NM_001256740	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GDAP1L1	78997	NM_001256739	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GDAP1L1	78997	NM_001256738	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	GDAP1L1	78997	NM_024034	1	0	0	0	0	1
hsa-miR-769-3p	MIMAT0003887	ERI3	79033	XM_005271185	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	C7orf26	79034	XM_005249845	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	MAPKAP1	79109	XM_005252203	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	GNPTAB	79158	NM_024312	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	EFTUD1	79631	NM_024580	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	HECTD3	79654	NM_024602	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	LONRF3	79836	XM_005262476	0	0	0	1	0	1
hsa-miR-769-3p	MIMAT0003887	TUBAL3	79861	NM_024803	0	0	0	1	0	1
